STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2005,,55000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2004,,43000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2003,,48000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2002,,41000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2001,,40000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2000,,46000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1999,,37000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1998,,33000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1997,,33000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1996,,26000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1995,,24000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2023,,91000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2022,,66000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2021,,94000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2020,,55000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2019,,61000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2018,,60000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2017,,87460000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2016,,103000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2015,,82000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2014,,27000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2013,,66000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2012,,71000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2011,,778015026,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2010,,1209000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2009,,827000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2008,,1231000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2007,,1091000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2006,,1040000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2005,,725000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2004,,611000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2003,,587000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2002,,639000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2001,,549000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2000,,524000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1999,,521000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1998,,494000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1997,,475000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2022,,3033950000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2021,,2926850000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2020,,2703244000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2019,,2838173000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2018,,2793973000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2017,,2604220000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2016,,2671590000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2015,,2840890000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2014,,3008610000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2013,,3145370000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2011,,2746000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2010,,2431000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2009,,2601000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2008,,2286000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2007,,2294000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2006,,2235000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2004,,239000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2003,,239000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2002,,233000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2001,,221000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2000,,228000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1999,,210000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1998,,185000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1997,,186000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1996,,180000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1995,,178000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2023,,313000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2022,,287000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2021,,498000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2020,,155000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2019,,213000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2018,,216000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2016,,528000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2015,,457000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2014,,206000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2013,,147000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2012,,145000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2011,,156000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2010,,184000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2009,,111000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2008,,102000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2007,,94000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2006,,104000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2005,,80000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2004,,77000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2003,,73000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2002,,68000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2001,,62000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2000,,59000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1999,,58000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1998,,52000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1997,,60000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1996,,63000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,1995,,58000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2023,,1131209839,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2022,,993268903.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2021,,1000621567,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2020,,942265206.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2019,,879815961.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2018,,892639101.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2017,,940186688.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2016,,1010994338,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2015,,957460413.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2014,,973213767.4,,,,,,0,Units,0,Zero,,
