DATAFLOW,LAST UPDATE,freq,tra_cov,nst07,typpack,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2011,329,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2012,444,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2013,374,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2014,391,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2015,433,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2016,358,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2017,394,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2018,250,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2019,407,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2020,539,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2021,331,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2022,214,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2023,220,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,HU,2024,262,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2015,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2020,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2023,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,LU,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2007,747,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2008,737,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2009,643,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2010,770,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2011,708,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2012,779,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2013,693,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2014,700,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2015,644,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2016,643,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2017,644,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2018,660,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2019,604,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2020,630,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2021,669,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2022,619,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2023,494,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,NL,2024,547,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2007,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2008,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2009,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2010,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2011,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2012,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2013,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2014,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2015,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2016,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2017,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2018,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2019,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2020,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2021,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2022,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2023,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,PL,2024,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2008,1406,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2009,2596,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2010,2942,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2011,1739,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2012,3068,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2013,2063,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2014,2457,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2015,3983,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2016,3056,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2017,2419,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2018,1854,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2019,2586,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2020,4480,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2021,3242,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2022,2116,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2023,3302,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,RO,2024,3235,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2008,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2009,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2010,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2011,10,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2012,13,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2013,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2014,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2015,25,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2016,28,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2017,13,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2018,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2019,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2020,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2021,11,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2022,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,MIO_TKM,SK,2024,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2008,286,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2009,297,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2010,458,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2011,653,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2012,507,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2013,728,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2014,702,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2015,659,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2016,629,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2017,699,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2018,662,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2019,1006,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2020,922,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2021,944,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2022,852,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2023,579,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,AT,2024,813,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2007,3874,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2008,3810,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2009,3353,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2010,4961,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2011,5309,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2012,6323,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2013,6759,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2014,6635,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2015,6405,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2016,6626,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2017,6929,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2018,3587,b,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2019,3482,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2020,3134,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2021,3359,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2022,3323,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2023,3165,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BE,2024,3361,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2008,355,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2009,434,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2010,778,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2011,599,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2012,640,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2013,772,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2014,1202,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2015,1062,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2016,1092,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2017,964,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2018,1232,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2019,1452,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2020,1541,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2021,1624,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2022,1550,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2023,485,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,BG,2024,1182,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2008,185,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2009,338,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2010,184,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2011,116,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2012,165,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2013,95,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2014,108,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2015,63,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2016,38,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2017,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2018,10,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2019,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2020,35,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2021,31,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2022,16,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,CZ,2024,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2007,7344,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2008,7785,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2009,7697,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2010,7735,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2011,7920,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2012,8239,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2013,8626,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2014,8280,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2015,7723,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2016,8690,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2017,8492,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2018,7418,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2019,7892,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2020,8863,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2021,8540,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2022,7586,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2023,7605,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,DE,2024,7700,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2008,13198,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2009,13029,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2010,14716,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2011,15224,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2012,16508,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2013,17121,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2014,16405,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2015,15820,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2016,16233,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2017,16634,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2018,13985,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU15,2019,13932,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2008,14345,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2009,14553,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2010,16334,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2011,15779,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2012,17822,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2013,17972,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL,GT01,EMP_CONT,THS_T,EU25,2014,17455,,
